NumMensaje,Algoritmo,MensajeOriginalASCII,LargoOriginalASCII,MensajeBinario,LargoBinario,MensajeCodificado,LargoCodificado,MensajeEnviado,NoiseProb,BitsFlippeados
5310,crc,vsydlkkwj,9,011101100111001101111001011001000110110001101011011010110111011101101010,72,01110110011100110111100101100100011011000110101101101011011101110110101010010100100001000100100111001110,104,01110110011100110111100100100100011011000110101101101011111101110110101010010100110001000100100111001110,0.005,3
5311,crc,airidmpqvhjnwz,14,0110000101101001011100100110100101100100011011010111000001110001011101100110100001101010011011100111011101111010,112,011000010110100101110010011010010110010001101101011100000111000101110110011010000110101001101110011101110111101010001011110011011010110000000000,144,011000010110100101110010011010010110010001101101011100000111000101110110011010000110101001101110011101110111101010001011110011111010110000000000,0.005,1
5312,crc,ybdivhjfc,9,011110010110001001100100011010010111011001101000011010100110011001100011,72,01111001011000100110010001101001011101100110100001101010011001100110001101010010100110011000100000110100,104,01111001011000100110010001101001011101100110100001101010011001100110001101010010100110011000100000110100,0.005,0
5313,crc,vcczxurxxtlru,13,01110110011000110110001101111010011110000111010101110010011110000111100001110100011011000111001001110101,104,0111011001100011011000110111101001111000011101010111001001111000011110000111010001101100011100100111010100000000111011010011111010011010,136,0111011001100011011000110111101001111000011101010111001001111000011010000111010001101100011100100111010100000000111011010011111010011010,0.005,1
5314,crc,rlabaynbbfz,11,0111001001101100011000010110001001100001011110010110111001100010011000100110011001111010,88,011100100110110001100001011000100110000101111001011011100110001001100010011001100111101010100001001000010010101010110000,120,011100100010110001100001011000101110000101111001011011100110001001100010011001100111101010100001001000010010101010110000,0.005,2
5315,crc,qckbnrx,7,01110001011000110110101101100010011011100111001001111000,56,0111000101100011011010110110001001101110011100100111100000100111010000000000010010010001,88,0111000101100011011010110110001001101110011100100111100000100111010000000000010010010001,0.005,0
5316,crc,cjeihhgoxoorbos,15,011000110110101001100101011010010110100001101000011001110110111101111000011011110110111101110010011000100110111101110011,120,01100011011010100110010101101001011010000110100001100111011011110111100001101111011011110111001001100010011011110111001111111001111110001100100001110000,152,01100011011010100110010101101001011010000110100001100111011011110111100001101111011011110111001001100010011011110111001111111001111110001100100001010000,0.005,1
5317,crc,wfgqsxt,7,01110111011001100110011101110001011100110111100001110100,56,0111011101100110011001110111000101110011011110000111010001110100101001100010000111101010,88,0111011101100110011001110111000101110011011110000111010001110100101001100010000111101010,0.005,0
5318,crc,iwxiyhk,7,01101001011101110111100001101001011110010110100001101011,56,0110100101110111011110000110100101111001011010000110101100110110100011011111001000010110,88,0110100101110111011110000110100101111001011010000110101100110110100011011111001000010110,0.005,0
5319,crc,buxefqic,8,0110001001110101011110000110010101100110011100010110100101100011,64,011000100111010101111000011001010110011001110001011010010110001111010100111001011011101000000110,96,011000100111010101111000011001010110011001110001011010010110001111010100111001011011101000000110,0.005,0
5320,crc,bgmvvirgjole,12,011000100110011101101101011101100111011001101001011100100110011101101010011011110110110001100101,96,01100010011001110110110101110110011101100110100101110010011001110110101001101111011011000110010110011011100110100011111001101100,128,01100010011001110110110101110110011101100110100101110010011001100110101001101111011011001110010110010011100111100011111001101100,0.005,4
5321,crc,ynapreute,9,011110010110111001100001011100000111001001100101011101010111010001100101,72,01111001011011100110000101110000011100100110010101110101011101000110010111110010110100001010111000111001,104,01111001011011100110000101110000011100100110010101110101011101000110010111110010110100001010111000111001,0.005,0
5322,crc,fhuqgrjbcerigo,14,0110011001101000011101010111000101100111011100100110101001100010011000110110010101110010011010010110011101101111,112,011001100110100001110101011100010110011101110010011010100110001001100011011001010111001001101001011001110110111101101100010011100100011010000001,144,011001100110100001110101011100010110011101110010011010100110001001100011011001010111011001101001011001110110111101101100010011100100011010000001,0.005,1
5323,crc,noqdbmspgppd,12,011011100110111101110001011001000110001001101101011100110111000001100111011100000111000001100100,96,01101110011011110111000101100100011000100110110101110011011100000110011101110000011100000110010011111010101101010100101110010111,128,01101110011011110111000101100100011000100110110101110011010100000110011101110000011100000110010011111010101101010100100110010111,0.005,2
5324,crc,giqgnofqyhzzwr,14,0110011101101001011100010110011101101110011011110110011001110001011110010110100001111010011110100111011101110010,112,011001110110100101110001011001110110111001101111011001100111000101111001011010000111101001111010011101110111001001100001010111001111100001110111,144,011001110110100101110001011001110110111001101111011001100111000101111001011010000111101001111010011101110111011001100001010111001111100001110111,0.005,1
5325,crc,jfjlfwfsvawjyr,14,0110101001100110011010100110110001100110011101110110011001110011011101100110000101110111011010100111100101110010,112,011010100110011001101010011011000110011001110111011001100111001101110110011000010111011101101010011110010111001010110000101001001010010010011100,144,011010100110011001101010011011000110011001110111011001100111001101110110011000010111011101101010011110010111001010110000101001001010010010011100,0.005,0
5326,crc,wqizuvfivtwdfw,14,0111011101110001011010010111101001110101011101100110011001101001011101100111010001110111011001000110011001110111,112,011101110111000101101001011110100111010101110110011001100110100101110110011101000111011101100100011001100111011110011110101001111011011010010000,144,011101110111000101101001011110100111010101110110011001100110100101110110011101000111011101100100011001100111011110011110101001111011011010010000,0.005,0
5327,crc,gkjpfof,7,01100111011010110110101001110000011001100110111101100110,56,0110011101101011011010100111000001100110011011110110011000000011000111011001100101101011,88,0110011101101011011010100111000001100110011011110110011000000011000111011001100101101011,0.005,0
5328,crc,awpuvshxa,9,011000010111011101110000011101010111011001110011011010000111100001100001,72,01100001011101110111000001110101011101100111001101101000011110000110000100101000100011000111011100101100,104,01100001011101110111000001110101011101100111001101101000011110000110000000101000100011000111011100101100,0.005,1
5329,crc,hjkay,5,0110100001101010011010110110000101111001,40,011010000110101001101011011000010111100100101010010001100110101101001001,72,011010000110101001101011011000010111100100101010010001100110101101001001,0.005,0
5330,crc,fbhedfqsg,9,011001100110001001101000011001010110010001100110011100010111001101100111,72,01100110011000100110100001100101011001000110011001110001011100110110011101001011110101100111001011010110,104,01100110011000100110100001100101011001000110011001110001011100110110011101001011110101100111001011010110,0.005,0
5331,crc,wwzzcxxoqezn,12,011101110111011101111010011110100110001101111000011110000110111101110001011001010111101001101110,96,01110111011101110111101001111010011000110111100001111000011011110111000101100101011110100110111011100111010011011111000001001011,128,01110111011101110111101001111010011000110111100001111000011011110111000101100101011110100110111011100111010011011111000001001011,0.005,0
5332,crc,gxrpzygouiomlz,14,0110011101111000011100100111000001111010011110010110011101101111011101010110100101101111011011010110110001111010,112,011001110111100001110010011100000111101001111001011001110110111101110101011010010110111101101101011011000111101001100001101010111100000111001111,144,011001110111100001110010011100000111101101111001011001110110111101110101011010010110111101101101011011000111101001100001101010111100000111001111,0.005,1
5333,crc,dknzrnftyegf,12,011001000110101101101110011110100111001001101110011001100111010001111001011001010110011101100110,96,01100100011010110110111001111010011100100110111001100110011101000111100101100101011001110110011010111000100100100010100100100001,128,01100100011010110110111001101010011100100110111001100110011101000111100101100101011001110110011010111000100100100010100100100001,0.005,1
5334,crc,yzjevnzwkijpa,13,01111001011110100110101001100101011101100110111001111010011101110110101101101001011010100111000001100001,104,0111100101111010011010100110010101110110011011100111101001110111011010110110100101101010011100000110000110011001001111000111101000100010,136,0111100101111010011010100110010101110110011011100111101001110111011010110110100101101010011100000110000110111001001111000111101000100010,0.005,1
